,Date_time,X,Y,Z,Profile,Activity,ts
254,2020-01-07 13:33:44.735,0.058716,-0.81517,-0.5785060000000001,MG,standing,1578404024
255,2020-01-07 13:33:44.835,0.041565,-0.8060609999999999,-0.573227,MG,standing,1578404024
256,2020-01-07 13:33:44.935,0.052139,-0.818497,-0.578384,MG,standing,1578404024
257,2020-01-07 13:33:45.035,0.056442,-0.8264469999999999,-0.572449,MG,standing,1578404025
258,2020-01-07 13:33:45.135,0.037872,-0.804565,-0.587296,MG,standing,1578404025
259,2020-01-07 13:33:45.235,0.049759,-0.819275,-0.565567,MG,standing,1578404025
260,2020-01-07 13:33:45.335,0.043457,-0.812393,-0.5849300000000001,MG,standing,1578404025
261,2020-01-07 13:33:45.440,0.051376,-0.8199620000000001,-0.575684,MG,standing,1578404025
262,2020-01-07 13:33:45.535,0.045929000000000005,-0.818634,-0.5717770000000001,MG,standing,1578404025
263,2020-01-07 13:33:45.635,0.046508999999999995,-0.812546,-0.576019,MG,standing,1578404025
264,2020-01-07 13:33:45.735,0.04245,-0.819824,-0.5630649999999999,MG,standing,1578404025
265,2020-01-07 13:33:45.840,0.048462,-0.8202209999999999,-0.578232,MG,standing,1578404025
266,2020-01-07 13:33:45.935,0.048279,-0.822357,-0.567505,MG,standing,1578404025
267,2020-01-07 13:33:46.035,0.04158,-0.81221,-0.573593,MG,standing,1578404026
268,2020-01-07 13:33:46.135,0.050827,-0.820709,-0.5700529999999999,MG,standing,1578404026
269,2020-01-07 13:33:46.235,0.049118,-0.8171390000000001,-0.573853,MG,standing,1578404026
270,2020-01-07 13:33:46.335,0.046417,-0.811569,-0.5782470000000001,MG,standing,1578404026
271,2020-01-07 13:33:46.435,0.058914,-0.816467,-0.576813,MG,standing,1578404026
272,2020-01-07 13:33:46.535,0.054535,-0.817032,-0.58139,MG,standing,1578404026
273,2020-01-07 13:33:46.635,0.051056,-0.812485,-0.568817,MG,standing,1578404026
274,2020-01-07 13:33:46.735,0.055634,-0.814972,-0.579254,MG,standing,1578404026
275,2020-01-07 13:33:46.835,0.053848,-0.8124239999999999,-0.582733,MG,standing,1578404026
276,2020-01-07 13:33:46.935,0.052322,-0.8101649999999999,-0.5856020000000001,MG,standing,1578404026
277,2020-01-07 13:33:47.035,0.051041,-0.809372,-0.574158,MG,standing,1578404027
278,2020-01-07 13:33:47.135,0.047989,-0.810379,-0.581238,MG,standing,1578404027
279,2020-01-07 13:33:47.235,0.05304,-0.814026,-0.58606,MG,standing,1578404027
280,2020-01-07 13:33:47.335,0.055054,-0.810196,-0.585663,MG,standing,1578404027
281,2020-01-07 13:33:47.435,0.044861,-0.812515,-0.5821529999999999,MG,standing,1578404027
282,2020-01-07 13:33:47.535,0.049759,-0.815125,-0.5789949999999999,MG,standing,1578404027
283,2020-01-07 13:33:47.635,0.051253999999999994,-0.81723,-0.571228,MG,standing,1578404027
284,2020-01-07 13:33:47.735,0.048019,-0.814316,-0.577072,MG,standing,1578404027
285,2020-01-07 13:33:47.834,0.045731,-0.817764,-0.572983,MG,standing,1578404027
286,2020-01-07 13:33:47.935,0.046127,-0.814056,-0.57962,MG,standing,1578404027
287,2020-01-07 13:33:48.035,0.048691000000000005,-0.819839,-0.567734,MG,standing,1578404028
288,2020-01-07 13:33:48.134,0.048325,-0.813507,-0.57605,MG,standing,1578404028
289,2020-01-07 13:33:48.234,0.044724,-0.8177949999999999,-0.572906,MG,standing,1578404028
290,2020-01-07 13:33:48.334,0.044373,-0.816742,-0.574249,MG,standing,1578404028
291,2020-01-07 13:33:48.434,0.04715,-0.817062,-0.572922,MG,standing,1578404028
292,2020-01-07 13:33:48.534,0.0439,-0.815262,-0.572128,MG,standing,1578404028
293,2020-01-07 13:33:48.644,0.047455000000000004,-0.819443,-0.574997,MG,standing,1578404028
294,2020-01-07 13:33:48.734,0.047165,-0.819839,-0.575851,MG,standing,1578404028
295,2020-01-07 13:33:48.834,0.055954,-0.8207399999999999,-0.582428,MG,standing,1578404028
296,2020-01-07 13:33:48.934,0.047348,-0.810791,-0.5750430000000001,MG,standing,1578404028
297,2020-01-07 13:33:49.041,0.051575,-0.817017,-0.571381,MG,standing,1578404029
298,2020-01-07 13:33:49.134,0.049332,-0.813751,-0.57402,MG,standing,1578404029
299,2020-01-07 13:33:49.234,0.054214,-0.818344,-0.579346,MG,standing,1578404029
300,2020-01-07 13:33:49.334,0.053772,-0.816391,-0.57811,MG,standing,1578404029
301,2020-01-07 13:33:49.434,0.05574,-0.813034,-0.585648,MG,standing,1578404029
302,2020-01-07 13:33:49.534,0.05430599999999999,-0.813171,-0.5737760000000001,MG,standing,1578404029
303,2020-01-07 13:33:49.634,0.05728099999999999,-0.81691,-0.575058,MG,standing,1578404029
304,2020-01-07 13:33:49.734,0.056090999999999995,-0.8174130000000001,-0.578842,MG,standing,1578404029
305,2020-01-07 13:33:49.834,0.052948,-0.8171229999999999,-0.579163,MG,standing,1578404029
306,2020-01-07 13:33:49.934,0.051605,-0.814682,-0.579132,MG,standing,1578404029
307,2020-01-07 13:33:50.034,0.049698,-0.816391,-0.575272,MG,standing,1578404030
308,2020-01-07 13:33:50.134,0.046585,-0.813751,-0.582565,MG,standing,1578404030
309,2020-01-07 13:33:50.236,0.048583999999999995,-0.81604,-0.5728300000000001,MG,standing,1578404030
310,2020-01-07 13:33:50.334,0.049591,-0.817642,-0.572876,MG,standing,1578404030
311,2020-01-07 13:33:50.434,0.041794,-0.812515,-0.58403,MG,standing,1578404030
312,2020-01-07 13:33:50.534,0.048126,-0.8181149999999999,-0.574982,MG,standing,1578404030
313,2020-01-07 13:33:50.634,0.044433999999999994,-0.814316,-0.5793,MG,standing,1578404030
314,2020-01-07 13:33:50.734,0.042038,-0.813126,-0.5782010000000001,MG,standing,1578404030
315,2020-01-07 13:33:50.834,0.045792,-0.816711,-0.5786439999999999,MG,standing,1578404030
316,2020-01-07 13:33:50.934,0.046294999999999996,-0.817749,-0.577621,MG,standing,1578404030
317,2020-01-07 13:33:51.034,0.046752999999999996,-0.81752,-0.582932,MG,standing,1578404031
318,2020-01-07 13:33:51.133,0.04068,-0.814545,-0.569519,MG,standing,1578404031
319,2020-01-07 13:33:51.234,0.046294999999999996,-0.820023,-0.573639,MG,standing,1578404031
320,2020-01-07 13:33:51.334,0.045502,-0.815063,-0.5805359999999999,MG,standing,1578404031
321,2020-01-07 13:33:51.434,0.045029,-0.815704,-0.5734859999999999,MG,standing,1578404031
322,2020-01-07 13:33:51.534,0.056792999999999996,-0.818497,-0.586105,MG,standing,1578404031
323,2020-01-07 13:33:51.634,0.054367,-0.814682,-0.583282,MG,standing,1578404031
324,2020-01-07 13:33:51.734,0.039062,-0.8060609999999999,-0.57222,MG,standing,1578404031
325,2020-01-07 13:33:51.834,0.055908000000000006,-0.8192290000000001,-0.585907,MG,standing,1578404031
326,2020-01-07 13:33:51.934,0.052307000000000006,-0.8104399999999999,-0.588593,MG,standing,1578404031
327,2020-01-07 13:33:52.034,0.051773,-0.809937,-0.583206,MG,standing,1578404032
328,2020-01-07 13:33:52.134,0.060059,-0.818893,-0.5805359999999999,MG,standing,1578404032
329,2020-01-07 13:33:52.234,0.054932,-0.809998,-0.586212,MG,standing,1578404032
330,2020-01-07 13:33:52.333,0.055327999999999995,-0.81395,-0.578354,MG,standing,1578404032
331,2020-01-07 13:33:52.433,0.054398,-0.813675,-0.57782,MG,standing,1578404032
332,2020-01-07 13:33:52.533,0.054077,-0.815369,-0.58609,MG,standing,1578404032
333,2020-01-07 13:33:52.633,0.050385,-0.812836,-0.577347,MG,standing,1578404032
334,2020-01-07 13:33:52.733,0.049149,-0.813156,-0.577759,MG,standing,1578404032
335,2020-01-07 13:33:52.833,0.048523000000000004,-0.810776,-0.574326,MG,standing,1578404032
336,2020-01-07 13:33:52.933,0.051285000000000004,-0.818405,-0.580612,MG,standing,1578404032
337,2020-01-07 13:33:53.033,0.046265,-0.814651,-0.582382,MG,standing,1578404033
338,2020-01-07 13:33:53.133,0.041382,-0.8149569999999999,-0.5785060000000001,MG,standing,1578404033
339,2020-01-07 13:33:53.233,0.053176999999999995,-0.8189390000000001,-0.583023,MG,standing,1578404033
340,2020-01-07 13:33:53.333,0.03891,-0.810654,-0.576584,MG,standing,1578404033
341,2020-01-07 13:33:53.433,0.051788,-0.818649,-0.578171,MG,standing,1578404033
342,2020-01-07 13:33:53.533,0.041885000000000006,-0.813416,-0.5771029999999999,MG,standing,1578404033
343,2020-01-07 13:33:53.633,0.048782,-0.817261,-0.583221,MG,standing,1578404033
344,2020-01-07 13:33:53.733,0.04068,-0.81871,-0.569778,MG,standing,1578404033
345,2020-01-07 13:33:53.833,0.041016000000000004,-0.815445,-0.574188,MG,standing,1578404033
346,2020-01-07 13:33:53.933,0.050658999999999996,-0.8188479999999999,-0.576462,MG,standing,1578404033
347,2020-01-07 13:33:54.033,0.041885000000000006,-0.815659,-0.570786,MG,standing,1578404034
348,2020-01-07 13:33:54.133,0.048187,-0.817032,-0.578842,MG,standing,1578404034
349,2020-01-07 13:33:54.237,0.051803999999999996,-0.816986,-0.579727,MG,standing,1578404034
350,2020-01-07 13:33:54.333,0.045547000000000004,-0.813812,-0.5784,MG,standing,1578404034
351,2020-01-07 13:33:54.433,0.055054,-0.818802,-0.579651,MG,standing,1578404034
352,2020-01-07 13:33:54.533,0.054672000000000005,-0.813492,-0.579956,MG,standing,1578404034
353,2020-01-07 13:33:54.639,0.051086,-0.81102,-0.577774,MG,standing,1578404034
354,2020-01-07 13:33:54.733,0.051849,-0.813049,-0.5789949999999999,MG,standing,1578404034
355,2020-01-07 13:33:54.833,0.057861,-0.812866,-0.580643,MG,standing,1578404034
356,2020-01-07 13:33:54.933,0.05159,-0.815826,-0.571274,MG,standing,1578404034
357,2020-01-07 13:33:55.033,0.051498,-0.813583,-0.5791930000000001,MG,standing,1578404035
358,2020-01-07 13:33:55.133,0.053146000000000006,-0.817566,-0.574738,MG,standing,1578404035
359,2020-01-07 13:33:55.233,0.045731,-0.814728,-0.572861,MG,standing,1578404035
360,2020-01-07 13:33:55.333,0.054229999999999993,-0.8173520000000001,-0.5843510000000001,MG,standing,1578404035
361,2020-01-07 13:33:55.438,0.047989,-0.8194889999999999,-0.577332,MG,standing,1578404035
362,2020-01-07 13:33:55.533,0.044174,-0.8145899999999999,-0.573013,MG,standing,1578404035
363,2020-01-07 13:33:55.632,0.049835000000000004,-0.8223879999999999,-0.5802149999999999,MG,standing,1578404035
364,2020-01-07 13:33:55.732,0.046692000000000004,-0.8161619999999999,-0.574799,MG,standing,1578404035
365,2020-01-07 13:33:55.833,0.044128,-0.813919,-0.569717,MG,standing,1578404035
366,2020-01-07 13:33:55.932,0.04425,-0.81691,-0.572403,MG,standing,1578404035
367,2020-01-07 13:33:56.032,0.046616000000000005,-0.81871,-0.579132,MG,standing,1578404036
368,2020-01-07 13:33:56.132,0.049895999999999996,-0.8211209999999999,-0.5782470000000001,MG,standing,1578404036
369,2020-01-07 13:33:56.232,0.044174,-0.814651,-0.5800930000000001,MG,standing,1578404036
370,2020-01-07 13:33:56.332,0.043259,-0.8152159999999999,-0.568817,MG,standing,1578404036
371,2020-01-07 13:33:56.432,0.044342,-0.8123630000000001,-0.580811,MG,standing,1578404036
372,2020-01-07 13:33:56.532,0.046875,-0.8212280000000001,-0.569153,MG,standing,1578404036
373,2020-01-07 13:33:56.632,0.048431,-0.816711,-0.582962,MG,standing,1578404036
374,2020-01-07 13:33:56.748,0.0495,-0.818237,-0.576584,MG,standing,1578404036
375,2020-01-07 13:33:56.848,0.053101,-0.813293,-0.58078,MG,standing,1578404036
376,2020-01-07 13:33:56.932,0.054214,-0.815613,-0.572708,MG,standing,1578404036
377,2020-01-07 13:33:57.033,0.052504999999999996,-0.812531,-0.578491,MG,standing,1578404037
378,2020-01-07 13:33:57.133,0.059784000000000004,-0.816971,-0.577087,MG,standing,1578404037
379,2020-01-07 13:33:57.233,0.052689,-0.812592,-0.573807,MG,standing,1578404037
380,2020-01-07 13:33:57.333,0.05806,-0.8109890000000001,-0.580704,MG,standing,1578404037
381,2020-01-07 13:33:57.433,0.06051599999999999,-0.815552,-0.58107,MG,standing,1578404037
382,2020-01-07 13:33:57.533,0.062637,-0.8145899999999999,-0.576248,MG,standing,1578404037
383,2020-01-07 13:33:57.632,0.059128,-0.814499,-0.582581,MG,standing,1578404037
384,2020-01-07 13:33:57.733,0.059937,-0.814194,-0.57962,MG,standing,1578404037
385,2020-01-07 13:33:57.832,0.056076,-0.81311,-0.574554,MG,standing,1578404037
386,2020-01-07 13:33:57.933,0.055908000000000006,-0.8161010000000001,-0.585754,MG,standing,1578404037
387,2020-01-07 13:33:58.033,0.057250999999999996,-0.8174130000000001,-0.5715939999999999,MG,standing,1578404038
388,2020-01-07 13:33:58.134,0.0513,-0.809326,-0.575882,MG,standing,1578404038
389,2020-01-07 13:33:58.234,0.05719,-0.816818,-0.580048,MG,standing,1578404038
390,2020-01-07 13:33:58.334,0.050552,-0.8116909999999999,-0.5760649999999999,MG,standing,1578404038
391,2020-01-07 13:33:58.434,0.053589,-0.8145140000000001,-0.575394,MG,standing,1578404038
392,2020-01-07 13:33:58.534,0.054520000000000006,-0.8152010000000001,-0.578903,MG,standing,1578404038
393,2020-01-07 13:33:58.635,0.054291,-0.8161930000000001,-0.5770569999999999,MG,standing,1578404038
394,2020-01-07 13:33:58.735,0.05304,-0.815277,-0.578033,MG,standing,1578404038
395,2020-01-07 13:33:58.835,0.054702999999999995,-0.815735,-0.58223,MG,standing,1578404038
396,2020-01-07 13:33:58.935,0.052063,-0.8170930000000001,-0.574005,MG,standing,1578404038
397,2020-01-07 13:33:59.035,0.049225,-0.816467,-0.572174,MG,standing,1578404039
398,2020-01-07 13:33:59.136,0.053207000000000004,-0.8161470000000001,-0.5801850000000001,MG,standing,1578404039
399,2020-01-07 13:33:59.236,0.048065,-0.817444,-0.572144,MG,standing,1578404039
400,2020-01-07 13:33:59.335,0.048386,-0.817566,-0.5740810000000001,MG,standing,1578404039
401,2020-01-07 13:33:59.435,0.048507999999999996,-0.814026,-0.581589,MG,standing,1578404039
402,2020-01-07 13:33:59.535,0.053328999999999994,-0.816483,-0.574631,MG,standing,1578404039
403,2020-01-07 13:33:59.635,0.053176999999999995,-0.814972,-0.582504,MG,standing,1578404039
404,2020-01-07 13:33:59.735,0.05719,-0.81221,-0.5801850000000001,MG,standing,1578404039
405,2020-01-07 13:33:59.835,0.058487,-0.816772,-0.579834,MG,standing,1578404039
406,2020-01-07 13:33:59.935,0.052841,-0.810471,-0.5766140000000001,MG,standing,1578404039
407,2020-01-07 13:34:00.035,0.06076,-0.814163,-0.582291,MG,standing,1578404040
408,2020-01-07 13:34:00.135,0.060623,-0.814682,-0.580444,MG,standing,1578404040
409,2020-01-07 13:34:00.235,0.060425,-0.812347,-0.581741,MG,standing,1578404040
410,2020-01-07 13:34:00.341,0.063751,-0.816422,-0.577454,MG,standing,1578404040
411,2020-01-07 13:34:00.435,0.059128,-0.813828,-0.5777439999999999,MG,standing,1578404040
412,2020-01-07 13:34:00.535,0.06217999999999999,-0.812469,-0.57782,MG,standing,1578404040
413,2020-01-07 13:34:00.635,0.057464999999999995,-0.812149,-0.574326,MG,standing,1578404040
414,2020-01-07 13:34:00.735,0.059784000000000004,-0.81665,-0.579819,MG,standing,1578404040
415,2020-01-07 13:34:00.835,0.058685,-0.8136140000000001,-0.5824739999999999,MG,standing,1578404040
416,2020-01-07 13:34:00.935,0.054123000000000004,-0.8119350000000001,-0.575638,MG,standing,1578404040
417,2020-01-07 13:34:01.035,0.055465999999999994,-0.8138890000000001,-0.57785,MG,standing,1578404041
418,2020-01-07 13:34:01.135,0.057571000000000004,-0.814133,-0.574997,MG,standing,1578404041
419,2020-01-07 13:34:01.235,0.05499299999999999,-0.815384,-0.5785680000000001,MG,standing,1578404041
420,2020-01-07 13:34:01.335,0.053741,-0.8154140000000001,-0.5751649999999999,MG,standing,1578404041
421,2020-01-07 13:34:01.435,0.054077,-0.817062,-0.580414,MG,standing,1578404041
422,2020-01-07 13:34:01.535,0.051422,-0.8163600000000001,-0.570389,MG,standing,1578404041
423,2020-01-07 13:34:01.635,0.054199000000000004,-0.8123020000000001,-0.582458,MG,standing,1578404041
424,2020-01-07 13:34:01.735,0.055023,-0.8171390000000001,-0.579102,MG,standing,1578404041
425,2020-01-07 13:34:01.835,0.051346,-0.813248,-0.577377,MG,standing,1578404041
426,2020-01-07 13:34:01.945,0.05069,-0.816254,-0.570755,MG,standing,1578404041
427,2020-01-07 13:34:02.046,0.053497,-0.816025,-0.5779569999999999,MG,standing,1578404042
428,2020-01-07 13:34:02.146,0.054657000000000004,-0.818207,-0.583069,MG,standing,1578404042
429,2020-01-07 13:34:02.246,0.054153,-0.817978,-0.576279,MG,standing,1578404042
430,2020-01-07 13:34:02.336,0.051086,-0.8117979999999999,-0.580978,MG,standing,1578404042
431,2020-01-07 13:34:02.436,0.055420000000000004,-0.819412,-0.573715,MG,standing,1578404042
432,2020-01-07 13:34:02.536,0.054245,-0.8149569999999999,-0.581314,MG,standing,1578404042
433,2020-01-07 13:34:02.636,0.055786,-0.814484,-0.576752,MG,standing,1578404042
434,2020-01-07 13:34:02.736,0.061447,-0.8161470000000001,-0.587967,MG,standing,1578404042
435,2020-01-07 13:34:02.836,0.05806,-0.813049,-0.572479,MG,standing,1578404042
436,2020-01-07 13:34:02.936,0.055862,-0.810638,-0.576096,MG,standing,1578404042
437,2020-01-07 13:34:03.036,0.058289,-0.8116,-0.579468,MG,standing,1578404043
438,2020-01-07 13:34:03.136,0.06076,-0.813461,-0.577866,MG,standing,1578404043
439,2020-01-07 13:34:03.236,0.058563,-0.813797,-0.574188,MG,standing,1578404043
440,2020-01-07 13:34:03.336,0.060333000000000005,-0.814804,-0.574631,MG,standing,1578404043
441,2020-01-07 13:34:03.436,0.061690999999999996,-0.813599,-0.580292,MG,standing,1578404043
442,2020-01-07 13:34:03.536,0.06219500000000001,-0.814819,-0.578476,MG,standing,1578404043
443,2020-01-07 13:34:03.636,0.058289,-0.812088,-0.580597,MG,standing,1578404043
444,2020-01-07 13:34:03.736,0.058319,-0.815872,-0.57695,MG,standing,1578404043
445,2020-01-07 13:34:03.835,0.06456,-0.819824,-0.5820770000000001,MG,standing,1578404043
446,2020-01-07 13:34:03.936,0.055878,-0.813766,-0.572952,MG,standing,1578404043
447,2020-01-07 13:34:04.036,0.060028,-0.813797,-0.582458,MG,standing,1578404044
448,2020-01-07 13:34:04.136,0.056061,-0.8120569999999999,-0.576279,MG,standing,1578404044
449,2020-01-07 13:34:04.236,0.058289,-0.8149569999999999,-0.578384,MG,standing,1578404044
450,2020-01-07 13:34:04.335,0.05859400000000001,-0.818451,-0.575226,MG,standing,1578404044
451,2020-01-07 13:34:04.435,0.052933,-0.8126680000000001,-0.576645,MG,standing,1578404044
452,2020-01-07 13:34:04.535,0.05998200000000001,-0.8205110000000001,-0.574554,MG,standing,1578404044
453,2020-01-07 13:34:04.635,0.056244,-0.816711,-0.574005,MG,standing,1578404044
454,2020-01-07 13:34:04.735,0.052872,-0.810669,-0.5718840000000001,MG,standing,1578404044
455,2020-01-07 13:34:04.835,0.058258000000000004,-0.816498,-0.577545,MG,standing,1578404044
456,2020-01-07 13:34:04.935,0.051666,-0.814453,-0.575684,MG,standing,1578404044
457,2020-01-07 13:34:05.035,0.053925,-0.816559,-0.5731510000000001,MG,standing,1578404045
458,2020-01-07 13:34:05.135,0.052002,-0.815262,-0.572083,MG,standing,1578404045
459,2020-01-07 13:34:05.235,0.058578,-0.81572,-0.58139,MG,standing,1578404045
460,2020-01-07 13:34:05.335,0.052994000000000006,-0.812775,-0.577637,MG,standing,1578404045
461,2020-01-07 13:34:05.435,0.055557,-0.814987,-0.5715939999999999,MG,standing,1578404045
462,2020-01-07 13:34:05.535,0.058242999999999996,-0.814728,-0.57814,MG,standing,1578404045
463,2020-01-07 13:34:05.635,0.060302999999999995,-0.8191069999999999,-0.5780029999999999,MG,standing,1578404045
464,2020-01-07 13:34:05.735,0.058716,-0.812561,-0.580109,MG,standing,1578404045
465,2020-01-07 13:34:05.835,0.06279,-0.815445,-0.579178,MG,standing,1578404045
466,2020-01-07 13:34:05.941,0.062241,-0.8113859999999999,-0.5785060000000001,MG,standing,1578404045
467,2020-01-07 13:34:06.041,0.06405599999999999,-0.8126369999999999,-0.582367,MG,standing,1578404046
468,2020-01-07 13:34:06.141,0.064194,-0.8133090000000001,-0.58226,MG,standing,1578404046
469,2020-01-07 13:34:06.241,0.06369,-0.815231,-0.56723,MG,standing,1578404046
470,2020-01-07 13:34:06.341,0.060013,-0.81221,-0.581116,MG,standing,1578404046
471,2020-01-07 13:34:06.442,0.067245,-0.819351,-0.5788270000000001,MG,standing,1578404046
472,2020-01-07 13:34:06.542,0.059052,-0.811874,-0.575592,MG,standing,1578404046
473,2020-01-07 13:34:06.642,0.063126,-0.8174130000000001,-0.5834199999999999,MG,standing,1578404046
474,2020-01-07 13:34:06.742,0.059905999999999994,-0.8162689999999999,-0.5752109999999999,MG,standing,1578404046
475,2020-01-07 13:34:06.842,0.060013,-0.8149569999999999,-0.5802,MG,standing,1578404046
476,2020-01-07 13:34:06.943,0.058975,-0.812775,-0.576889,MG,standing,1578404046
477,2020-01-07 13:34:07.043,0.054886000000000004,-0.809616,-0.575958,MG,standing,1578404047
478,2020-01-07 13:34:07.143,0.06337000000000001,-0.815796,-0.578781,MG,standing,1578404047
479,2020-01-07 13:34:07.243,0.061005,-0.8198850000000001,-0.580734,MG,standing,1578404047
480,2020-01-07 13:34:07.343,0.05513,-0.811905,-0.572769,MG,standing,1578404047
481,2020-01-07 13:34:07.444,0.060532,-0.8162229999999999,-0.580444,MG,standing,1578404047
482,2020-01-07 13:34:07.544,0.057266,-0.816971,-0.574738,MG,standing,1578404047
483,2020-01-07 13:34:07.644,0.057587,-0.8167270000000001,-0.575882,MG,standing,1578404047
484,2020-01-07 13:34:07.744,0.054245,-0.812027,-0.572327,MG,standing,1578404047
485,2020-01-07 13:34:07.845,0.054001,-0.818817,-0.570023,MG,standing,1578404047
486,2020-01-07 13:34:07.945,0.05575599999999999,-0.814346,-0.576324,MG,standing,1578404047
487,2020-01-07 13:34:08.045,0.057419000000000005,-0.8203280000000001,-0.577454,MG,standing,1578404048
488,2020-01-07 13:34:08.145,0.052444000000000005,-0.814484,-0.5680689999999999,MG,standing,1578404048
489,2020-01-07 13:34:08.245,0.058975,-0.818466,-0.5786899999999999,MG,standing,1578404048
490,2020-01-07 13:34:08.346,0.058151,-0.815079,-0.575912,MG,standing,1578404048
491,2020-01-07 13:34:08.446,0.056061,-0.8165279999999999,-0.5745239999999999,MG,standing,1578404048
492,2020-01-07 13:34:08.546,0.060989,-0.811508,-0.574051,MG,standing,1578404048
493,2020-01-07 13:34:08.646,0.060135,-0.816879,-0.572296,MG,standing,1578404048
494,2020-01-07 13:34:08.747,0.059174000000000004,-0.808624,-0.582535,MG,standing,1578404048
495,2020-01-07 13:34:08.841,0.064667,-0.8199770000000001,-0.5782619999999999,MG,standing,1578404048
496,2020-01-07 13:34:08.941,0.06225599999999999,-0.812592,-0.584839,MG,standing,1578404048
497,2020-01-07 13:34:09.041,0.062088,-0.816467,-0.570816,MG,standing,1578404049
498,2020-01-07 13:34:09.141,0.061980999999999994,-0.811554,-0.5776979999999999,MG,standing,1578404049
499,2020-01-07 13:34:09.241,0.062332000000000005,-0.816299,-0.578384,MG,standing,1578404049
500,2020-01-07 13:34:09.341,0.064499,-0.816116,-0.581467,MG,standing,1578404049
501,2020-01-07 13:34:09.441,0.063431,-0.816422,-0.5747680000000001,MG,standing,1578404049
502,2020-01-07 13:34:09.541,0.05575599999999999,-0.808228,-0.575287,MG,standing,1578404049
503,2020-01-07 13:34:09.641,0.060364,-0.8158569999999999,-0.570969,MG,standing,1578404049
504,2020-01-07 13:34:09.741,0.060028,-0.814529,-0.581421,MG,standing,1578404049
505,2020-01-07 13:34:09.842,0.062317,-0.820023,-0.577362,MG,standing,1578404049
506,2020-01-07 13:34:09.941,0.059738,-0.813538,-0.578583,MG,standing,1578404049
507,2020-01-07 13:34:10.042,0.05583200000000001,-0.813797,-0.574783,MG,standing,1578404050
508,2020-01-07 13:34:10.142,0.060486,-0.816284,-0.575363,MG,standing,1578404050
509,2020-01-07 13:34:10.242,0.057526,-0.816055,-0.573517,MG,standing,1578404050
